TILEID,TARGETID,VI_selection,DELTACHI2,Z
80622,39632940354766041,0,16.17065344005823,0.8095801081849302
80622,39632950463038044,0,15.567186929285526,0.9458912843327918
80622,39632950458847071,0,465.5472421348095,0.9745009692767601
80622,39628521852634976,0,293.4142616689205,0.7111965573748555
80622,39632950463037925,0,81.57069125771523,0.7106745708432792
80622,39628526994852604,0,52.5908038888756,0.0001509159681878558
80622,39628521856830718,0,137.87600320577621,0.9305860197333777
80620,39633429712604029,0,337.76667588949203,0.9821724867112195
80620,39633455440465786,0,33.143340829759836,0.9448690569838326
80620,39633455453046774,0,235.24988660216331,0.9492097214708908
80620,39633437715334513,0,23.144862946122885,0.6101856481333969
80620,39633445424466882,0,26.033494543284178,0.27232578742491426
80620,39633452982601923,0,16.247941739857197,0.6333479165595077
80620,39633437719529157,0,943.004797399044,0.8115486773236747
80620,39633429725184839,0,232.47499886155128,1.161431833415954
80620,39633445458020680,0,183.086708933115,0.8755140241150179
80620,39633457889935690,0,169.26620203256607,0.9753032957124382
80620,39633457885742284,0,72.56129402998704,-0.0015105494459214973
80620,39633440311608270,0,533.4082679748535,0.6804246530443915
80620,39633450503768015,0,191.53009133785963,1.1842362478682882
80620,39633448003963901,0,47.431567502098915,-0.0002457952609799018
80620,39633437719529683,0,480.7940794676542,0.9181107333040546
80620,39633455440464065,0,21.22917242423864,0.6522299796164602
80620,39633452978406612,0,886.3816205263138,0.7275114107788286
80620,39633440324191705,0,175.10348513815552,0.7241167295240089
80620,39633427045025882,0,764.6679311692715,0.5965928381295481
80620,39633447987183965,0,223.67763973027468,0.9193144730757474
80620,39633429729379807,0,179.44546612352133,0.7367187280991302
80620,39633448003963235,0,610.5890569090843,0.1979566033478501
80620,39633452990991715,0,81.78062424063683,0.6575879619466769
80620,39633452986796389,0,47.760166861116886,0.9468716891190455
80620,39633437719528040,0,148.84831507131457,0.7727814598392562
80620,39633450499572841,0,21.477922551333904,0.2918980726093522
80620,39633457885743210,0,336.2911704778671,1.0205283418581617
80620,39633457885743598,0,47.45008350908756,1.0190726791902445
80620,39633445453827288,0,178.0448216497898,0.4996932167889446
80607,39633345025412961,0,443.7333251237869,0.6983461698977071
80607,39633314146945375,0,23.54092700779438,0.6086139045932963
80607,39633341699328337,0,441.2167346701026,0.7120797376210004
80712,39633318764872002,0,67.75990914925933,1.2486728161275358
80712,39633297365535174,0,70.04185056686401,1.2589115104314599
80712,39633290059056360,0,696.9212427139282,0.9626821038427955
80712,39633290063250921,0,290.82733863033354,0.7435351395379062
80712,39633318756483914,0,237.41826333105564,0.8094317331686621
80712,39633282685470797,0,205.6419997215271,0.8260168368037033
80712,39633301006191989,0,41.42330491542816,0.7814615923316734
80712,39633311726830645,0,113.47594877704978,0.5206272485549205
80712,39633318756483351,0,321.81981302052736,0.8869946905872544
80712,39633308153283514,0,140.08644423633814,0.6360297582197283
80712,39633293708100415,0,190.85463271290064,0.7373209112146436
80607,39633341678358025,0,1054.0886882133782,0.8777185435258475
80607,39633324624315924,0,278.4067405462265,0.9913872326797971
80607,39633341665772572,0,130.5525666102767,0.707847934977833
80607,39633338322913314,0,2744.725037366152,0.4851318212598177
80607,39633334912944163,0,952.5794041454792,0.8022267450032957
80607,39633317678548005,0,1397.7664797008038,0.7623684903436826
80607,39633324641095721,0,739.1357083022594,1.0172657656785358
80607,39633341674160682,0,400.5907424092293,1.126089650197352
80607,39633345029605930,0,273.9537052065134,0.7119431155790134
80607,39633341653193267,0,245.26392752677202,0.7733840722365064
80607,39633331511362105,0,1656.6072328686714,0.7926183152765434
80607,39633324662066748,0,771.0120033165185,-3.0347900511667238e-05
80712,39633293708100962,0,171.14497830718756,0.7461114196163418
80711,39633267653086707,0,94.0079181343317,0.3935662456079079
80707,39628411701825240,0,29.020178576931357,0.2891847354695149
80707,39628422518935146,0,719.9996023327112,1.281790500623393
80700,39632940409292497,0,235.43700674921274,0.8405273289588583
80700,39632945450846163,0,78.65858631581068,0.5178863880837997
80700,39628506459538773,0,317.13892102986574,0.45718135229609996
80700,39632940417682389,0,148.96732967346907,0.6640006657761667
80700,39628521915550300,0,334.0933847427368,0.40957685732683397
80700,39628501296350045,0,83.45059426873922,0.7261403531012369
80700,39632945484401244,0,106.42218799889088,0.8903199050132282
80700,39632930217132895,0,263.9781696163118,0.6662105945545977
80700,39632945488596349,0,124.38448894023895,0.6541851171856043
80700,39632955559119454,0,594.9279585629702,1.0048231476818534
80700,39628506446958690,0,204.94932710379362,0.6224525978053316
80607,39633338322911804,0,996.0241400003433,0.714057854072756
80700,39632935313211618,0,213.90311904251575,0.6679130562390904
80700,39632945459235052,0,234.28147011250257,0.75725525244246
80700,39632935329988973,0,124.05439182370901,0.6191874502830433
80700,39632945480205165,0,122.3586699962616,0.7461370981333049
80700,39632955571700461,0,28.908131778240204,0.7751057871976429
80700,39628511643700980,0,349.45371060073376,0.7797936282239346
80700,39628511626922229,0,377.17859922349453,1.0192342293522716
80700,39632945459233660,0,276.96674558520317,0.8958982702907841
80700,39632940413486589,0,311.3883584141731,1.1239227443827196
80700,39632955563311742,0,73.19226795434952,1.1927259564904453
80700,39628521953298943,0,155.7942915149033,0.665156037132944
80705,39627805926888426,0,156.16313073039055,1.010303320634699
80700,39628506472124388,0,37.395965337753296,0.6129760124706539
80607,39633348347301446,0,919.5167885106057,0.7950827435411152
80607,39633317670158927,0,1158.2195661216974,0.8084854861652806
80607,39633321184986723,0,790.347351372242,0.7905698328291868
80607,39633351652410601,0,142.55701899528503,0.7757591926354201
80607,39633341669966582,0,635.2004848197103,0.8735285122574341
80607,39633345033800439,0,308.68684789538383,1.0400318378236366
80607,39633317665967870,0,954.0839788549492,0.47078888736686253
80607,39633345046381321,0,29.15700225532055,0.5996948218901293
80607,39633334917138698,0,932.5229937881231,0.6652809492832124
80607,39633358170361611,0,876.2708088457584,0.9726126702376923
80607,39633341690940174,0,479.09764694422483,0.9505728503170527
80607,39633321180792079,0,40.74874734133482,0.4838738013580223
80607,39633338318721303,0,137.13895139284432,0.6964558562456249
80607,39633328109785369,0,1950.201606169343,0.5952216022817294
80607,39633348355689698,0,669.0605195388198,1.0422946238222461
80607,39633348343105820,0,53.42067601811141,0.5381251299634315
80607,39633345025409314,0,8247.28116941452,0.4854557772862843
80607,39633338327109412,0,411.9386943280697,0.6630988313116853
80607,39633338306135335,0,2581.133746892214,0.20652454779896812
80607,39633341678356265,0,286.26001876592636,0.9192594488584264
80607,39633354911386934,0,358.62553200498223,0.9719420195056439
80607,39633351631440190,0,232.08264172822237,0.7027672346479937
80607,39633345037995328,0,665.7830283716321,0.8042544433224527
80607,39633338289358145,0,447.8525652308017,0.7562985132669824
80607,39633331540724547,0,510.07583855092525,0.9042131273896667
80607,39633351635636042,0,775.209002494812,0.9709436752418823
80607,39633324649483596,0,667.8273653686047,0.7644149728295779
80607,39633321155628834,0,305.3791856393218,0.8093022122565654
80688,39628339563988120,0,3291.887725830078,0.9194816514331225
80607,39633331549110498,0,290.56685277819633,0.6990482464780876
80607,39633348351492320,0,540.8776116387999,-0.0002548846229836637
80607,39633354915578470,0,2747.745325922966,0.9742031777784879
80607,39633328072032360,0,405.3897793925353,2.396097880604798e-05
80607,39633328105586793,0,1044.8311941362917,0.8804000751534412
80607,39633324653678700,0,230.87571235001087,1.1306038976311377
80607,39633331523948144,0,698.9227487444878,0.20310193211096245
80607,39633328105588853,0,929.097049869597,0.8446552426153796
80607,39633345042190967,0,266.7498863339424,0.6024185680069954
80607,39633351635634323,0,2874.722117304802,0.9743652087760188
80607,39633351639829651,0,556.9773985743523,0.8947764390228867
80607,39633331532337303,0,686.1972287297249,0.8182007251369539
80607,39633338306134168,0,249.3919571340084,0.9162754596840372
80607,39633354911386848,0,33.89872606098652,0.9634528164055878
80607,39633338318718117,0,1901.7948526484724,-4.821685624866628e-05
80607,39633351652409517,0,205.77589670568705,0.9086268844692786
80607,39633331540724922,0,110.97663640975952,0.8389200170713886
80607,39633334954885308,0,628.852501899004,0.9306161639095439
80607,39633351644025020,0,450.1309938877821,0.8626554299862484
80607,39633348351496387,0,390.9641808271408,0.8509306524106919
80607,39633348343106247,0,25.069464966654778,0.5372501760900431
80607,39633358174552265,0,870.0084792077541,0.9732661252827463
80607,39633328072033994,0,117.71613001823425,0.755410708632877
80607,39633348338911434,0,835.4011101424694,0.8534812890905429
80607,39633348359883982,0,568.435208208859,0.5616219010835272
80607,39633334954886357,0,66.72038672864437,0.8032775410175504
80607,39633358174552741,0,352.141289498657,0.868093563281583
80688,39628294827541397,0,200.44317497313023,0.9843486407105734
80688,39628317288042086,0,206.11180165037513,0.7674187719840562
80688,39628294835933067,0,536.9571263790131,0.9644248596136273
80678,39633043006162160,0,382.6845016181469,0.9631923905308039
80678,39633085146335989,0,1634.724094569683,0.9222222252455893
80678,39633080545182974,0,544.8418762256006,-4.2162774935748106e-05
80678,39633052481099020,0,59.693649247288704,0.5584375920460262
80678,39633085146335519,0,74.57621943205595,0.6034763163871619
80678,39633038203684143,0,439.0990045365579,2.233314341216686e-05
80678,39633075881116469,0,270.31281766295433,0.7467959022522748
80678,39633085133755701,0,242.9318849146366,0.6308974811831707
80678,39633075897894202,0,101.54276514053345,0.3274838332954959
80678,39633080536794441,0,344.8089462816715,0.8649184911348146
80678,39633066573958882,0,643.6023943573236,0.6541959923134801
80678,39633080520017750,0,22.423444349318743,0.18037541635959914
80678,39633052447543644,0,149.2038952857256,0.6057555809368929
80678,39633080532602721,0,835.6407898812704,8.082257334275598e-06
80678,39633075902090105,0,612.4376706557578,-1.3961234232301834e-05
80678,39633043001971583,0,234.54829109087586,0.645385234563752
80678,39633047754116993,0,160.02041959762573,0.8957910407229972
80678,39633075902089091,0,378.7000738083025,4.6585802903903806e-05
80678,39633052460127636,0,406.49783854186535,0.5882220439031567
80678,39633042989386647,0,298.16323948279023,0.6274120565095209
80678,39633043001968033,0,104.4276517506205,-0.0001100661851207931
80678,39633071225444259,0,18.236243963241577,0.4996918729862816
80678,39633052447542616,0,209.08102416992188,0.533798139390101
80678,39633043010358189,0,468.17873622104526,0.9359382085064154
80678,39633033434764509,0,56.89398764073849,0.7583230790724085
80678,39633066594928343,0,510.3466973230243,0.789969202250758
80678,39633075881118766,0,38.500024325214326,0.6142704687998946
80678,39633047754116150,0,330.9637039080262,0.6286505209954889
80678,39633057182910527,0,871.6985117197037,1.144452076777458
80678,39633052493682252,0,755.9474594667554,0.7447403667453663
80678,39633042964220496,0,353.62446841597557,0.7055864200043394
80678,39633071246411856,0,393.9867128978276,-0.00022899319592765898
80678,39633085150528607,0,359.2040544748306,1.2355339942194015
80678,39633042997776993,0,938.6711498647928,0.8131725486808977
80678,39633047720558707,0,104.51747448928654,0.5693629955086934
80678,39633047758308477,0,267.1862987205386,0.7429027606916475
80678,39633080540987612,0,41.2689326107502,0.9726695961744782
80678,39633071258995333,0,285.59441271424294,0.5722113803276649
