TILEID,TARGETID,VI_selection,DELTACHI2,Z
80641,39633165223989249,0,3140.2429143731624,0.00016736131742148397
80660,39633259553882442,0,396.2718707472086,0.32457435705155335
80660,39633251836364101,0,1099.6054118052125,0.3205021979319904
80660,39633278461805381,0,516.0538252615315,0.42062568035496045
80660,39633236166445892,0,749.4532719478011,0.25192506649417934
80660,39633270974973251,0,1548.6927565298975,0.32662277555665326
80660,39633267158157119,0,1065.5415744781494,0.3482905266146105
80660,39633232177662270,0,255.86938016302884,0.178718512495128
80660,39633267170738490,0,736.1664795726538,0.32208948870441234
80660,39633255699317560,0,2736.596992969513,0.1066103739920052
80660,39633274728876343,0,2370.2423536777496,0.29060069978921327
80660,39633263366506826,0,1392.9490743875504,0.34885900524468166
80660,39633259562272565,0,931.9555718414485,0.39010267920263475
80660,39633236149669164,0,407.45787613093853,0.19742962565414968
80660,39633270954000683,0,614.2204515337944,0.4146972504226449
80660,39633267187515688,0,1258.4608492702246,0.26239548113034394
80660,39633267153961762,0,469.8803041949868,0.5412118973056785
80660,39633251807004961,0,886.4838328361511,0.4897236920183138
80660,39633247956632356,0,527.1243495047092,0.12737898073649534
80660,39633247939857188,0,342.36458687484264,0.3101762584478899
80660,39633244051734819,0,802.5994585156441,0.10952514916490233
80660,39633263366505250,0,997.2455258930568,0.32901819618871486
80660,39633251807003937,0,1316.8893435001373,0.5449931833958055
80660,39633274712098097,0,514.0643151141703,0.5357414308530544
80660,39633247960829728,0,312.6894976198673,0.11352610582672884
80660,39633259549690188,0,615.0707736648619,0.33298662749951974
80660,39633251802810703,0,1776.7504777312279,0.4804655515889843
80660,39633236141278093,0,673.9995357096195,0.3836005503884718
80660,39633251819587973,0,1077.0119342207909,0.11449559079372236
80660,39633274724682624,0,1056.8520186226815,0.17764023340182453
80660,39633274728876414,0,1946.42987293005,0.07947591368765008
80660,39633263358116731,0,600.5201518274844,0.22671260604873208
80660,39633251853141882,0,606.448796570301,0.11381067971433026
80660,39633251811198840,0,1079.4449306726456,0.2361827673823722
80660,39633255703511407,0,1909.8745957016945,0.10534364510320118
80660,39633247914688877,0,1315.0046104714274,0.3604466745738587
80660,39633251807004010,0,4651.104668140411,0.11424614133894112
