TILEID,TARGETID,VI_selection,DELTACHI2,Z
80623,39628521894578936,0,91.46527457237244,1.187118956243896
80675,39633169510564162,0,20.556023120880127,1.4029775026268148
80681,39628521311570112,0,20.491311371326447,0.7780123669061075
80605,39627700788270180,0,215.10957088321447,1.0061372193093627
80681,39628500646232791,0,36.029195070266724,1.3508078878082945
80707,39628417112476466,0,88.72241568565369,1.499262437161366
80681,39632949896807213,0,7.870023727416992,1.277680339850265
80605,39627640570643410,0,266.5278787612915,1.4816198966906875
80699,39632955521369959,0,13.151200383901596,1.54380732623879
80675,39633160933213953,0,497.0943606495857,1.3172758157633742
80681,39632934709232490,0,207.46623212099075,1.2153795090699906
80690,39632955240351589,0,32.95143514871597,0.6185907765500327
80690,39628511303959258,0,36.03427018225193,1.5706286164342589
80620,39633429741963239,0,273.58941204845905,1.051729999600591
80690,39632940052775609,0,14.818643763661385,0.7238160566464679
80621,39633455457240144,0,170.3504991531372,0.9844170030693681
80605,39627706823875265,0,15.370941825211048,1.4386246968050351
80690,39632934977668263,0,875.7964601516724,1.2250422997962684
80605,39627664616587322,0,315.5322525985539,1.0399672811365224
80682,39628495596293671,0,185.27565914765,1.1000552549734397
80701,39627147521819600,0,405.497132062912,1.4712572974418934
80682,39632955089355690,0,67.82889366149902,1.393516939922744
80682,39632934851840299,0,140.23835200071335,1.3732927935873414
80701,39627147521820366,0,364.40240716934204,1.032562827986977
80605,39627712859475383,0,6795.666394063737,0.7900161400164776
80701,39627142174082252,0,184.84096109867096,1.5338425174607022
80622,39628511589171475,0,184.3404519557953,0.7884810641594836
80701,39627185413163095,0,20.641805350780487,1.5147421222958575
80675,39633165219791057,0,122.71485313773155,1.1315789839514998
80605,39627646589472378,0,71.78337925672531,1.5495982659249459
80675,39633173771978475,0,15.04730261862278,1.0896499453730522
80678,39633071233828762,0,112.70712089538574,1.3132158581091533
80678,39633066590732686,0,14.661412199959159,1.4990270960468928
80609,39627859739806267,0,517.707899928093,0.9113946554941211
80677,39633018989582329,0,84.26159501075745,1.3225825615433515
80705,39627811975073747,0,67.4177588224411,0.7591251116637728
80705,39627787824269974,0,63.38169311732054,1.2368654651039863
80678,39633047724754427,0,870.5979038476944,1.340784563854519
80677,39632979798002389,0,154.207834482193,0.8224819460756091
80609,39627835580614087,0,686.5479185581207,1.3204078349711559
80679,39633121582253964,0,309.1898655295372,1.080647646618136
80705,39627757608503695,0,70.78264701366425,0.69192594631967
80705,39627775757259661,0,71.07927814126015,1.4991941827630806
80693,39633562814644531,0,7.925773978233337,1.500014392266226
80693,39633565746464943,0,787.2378218267113,0.8810106013861004
80705,39627769671326210,0,289.29984587430954,0.9970436201066271
80701,39627142190861564,0,4.648062288761139,1.1542671011707994
80609,39627847647625325,0,506.56437158584595,1.544212235593123
80693,39633562806257317,0,583.0838415613398,0.8749862337586668
80707,39628443922466049,0,28.1663928180933,1.0233917403343054
80676,39633186434582772,0,21.40181529521942,0.8490829290543064
80693,39633567042505757,0,209.1842656135559,1.1570744196039628
80609,39627865771215348,0,608.2424321174622,1.2382830890389285
80701,39627158296989673,0,1223.5616674423218,0.6728912045604759
80676,39633231401718602,0,320.20905835554004,0.7975393464344187
80701,39627152919892195,0,46.650233030319214,1.4572010820872923
80620,39633427032441158,0,17.82296061515808,0.7182608439592086
80699,39632935275462835,0,44.798776030540466,1.1394762226186834
80701,39627152890531399,0,273.53810077905655,1.0304542966497505
80690,39632960256738308,0,4432.850547790527,0.7914884093718065
80681,39628516160963813,0,262.17068457603455,1.5695347893303275
80685,39632939864035633,0,191.47686797380447,0.7459895595408474
80712,39633311714250342,0,449.1384187936783,0.678450362182611
80711,39633293699712243,0,95.0472669005394,0.6088786418278311
80623,39632940321212683,0,102.40285241603851,1.3998736450203324
80712,39633293708100293,0,152.64481472969055,1.1561344434418472
80686,39632955080968639,0,54.0168359875679,1.5512415162878261
80701,39627147517627828,0,191.06799417734146,1.2343370275603227
80688,39628306068275671,0,144.27363002300262,0.8127339369667034
80689,39628516379066902,0,257.53327763080597,1.4178054947532
80683,39628127734859425,0,1109.8607769012451,0.7416051608250253
80688,39628322858078826,0,14.950382441282272,1.5462376225849461
80685,39632934776340588,0,166.95416601747274,1.314460493963583
80701,39627147517627654,0,310.70699137449265,1.3591085362669644
80709,39627980833559594,0,15.63116192817688,1.4540481736848345
80685,39632955001276203,0,231.79535484313965,1.5127450614865183
80689,39632945085941083,0,54.81256604194641,1.0916510850060728
80686,39632980083214904,0,13.06924033164978,1.3693336036208674
80712,39633297348755667,0,119.83358116075397,1.0957781917889926
80623,39632940342185120,0,412.5490674674511,1.0267176925588166
80622,39628521869412735,0,352.642046302557,1.163906661992199
80623,39632945434068624,0,152.6783162355423,0.7723296403571975
80701,39627152936665873,0,95.15286499261856,1.0004412992641678
80701,39627131499581602,0,39.31107459962368,1.5276842046695767
80686,39632994876524990,1,27.09833798184991,0.20568843339162426
80679,39633112593863015,1,20.073447532951832,0.4310630168358258
80679,39633089873315042,1,102.41071793437004,0.11155975212745796
80711,39633256160691462,1,139.35818496346474,0.10699335880957253
80607,39633334925525454,1,40.97366270409839,0.07117188379540641
80693,39633563598981531,1,214.6641595363617,0.1980690275632404
80712,39633315241656621,1,174.74482341855764,0.1406950850982892
80690,39632945111107584,1,140.50018230080605,0.1271272884135123
80680,39633182395466373,1,81.43687955112,-0.00013316308694445936
80707,39628427891836298,1,17.794003719463944,0.5473285366750335
80607,39633317678548644,1,17.377782966941595,0.592926038081555
80680,39633148090254909,1,18.052643085829914,0.19395659385920339
80607,39633317691130157,1,78.76041914522648,0.4195503931839919
80707,39628411710214666,1,48.44299231853984,-0.0004350857376179138
80680,39633173906196907,1,21.879573434591293,0.5377727888127822
80680,39633148094449834,1,114.05355276167393,0.08347181179355825
80680,39633143719792260,1,260.2523776685939,-0.00015780357646871744
80680,39633161088402599,1,253.06558367609978,0.12688978936728687
80607,39633351635635635,1,839.510239250958,0.3321559464032992
80709,39627950861062512,1,21.947733007371426,0.2997933237044176
80693,39633561178868879,1,18.4541947953403,0.49494572914429413
